Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Premiered,Broadcast,Demographics
Grand Blue,Grand Blue Dreaming,8.43,244,169,785,TV,12,Finished Airing,"Jul 14, 2018 to Sep 29, 2018","Mainichi Broadcasting System,       Kodansha,       NBCUniversal Entertainment Japan,       Avex Pictures,       Q-Tec,       JR East Marketing & Communications,       GYAO!","None found, add some",Zero-G,Manga,Comedy,Adult Cast,24 min. per ep.,PG-13 - Teens 13 or older,"19,781",Summer 2018,Saturdays at 02:55 (JST),Seinen
Wu Liuqi: Xuanwu Guo Pian,Scissor Seven (2021),8.43,2747,170,64,ONA,10,Finished Airing,"Jan 21, 2021 to May 5, 2021",AHA Entertainment,"None found, add some",Sharefun Studio,Original,"Action, Adventure, Comedy, Drama, Mystery","Martial Arts, Super Power",16 min. per ep.,R - 17+ (violence & profanity),809,,,
Mushishi Zoku Shou: Odoro no Michi,Mushi-shi Path of Thorns,8.43,2064,166,102,TV Special,1,Finished Airing,"Aug 20, 2014","Aniplex,       Kodansha,       Delfi Sound",Aniplex of America,Artland,Manga,"Adventure, Mystery, Slice of Life, Supernatural","Adult Cast, Historical, Iyashikei",47 min.,PG-13 - Teens 13 or older,122,,,Seinen
Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,KonoSuba: God's Blessing on This Wonderful World! - Legend of Crimson,8.43,243,165,788,Movie,1,Finished Airing,"Aug 30, 2019","Half H.P Studio,       Nippon Columbia,       Toranoana,       MAGES.,       81 Produce,       Sammy,       Kadokawa Media House,       Kadokawa,       Sony Music Solutions","None found, add some",J.C.Staff,Light novel,"Adventure, Comedy, Fantasy","Isekai, Parody",1 hr. 30 min.,PG-13 - Teens 13 or older,"4,900",,,
Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,Re:ZERO -Starting Life in Another World- Season 2 Part 2,8.43,192,167,895,TV,12,Finished Airing,"Jan 6, 2021 to Mar 24, 2021","AT-X,       Memory-Tech,       Hakuhodo DY Music & Pictures,       Kadokawa Media House,       Kadokawa","None found, add some",White Fox,Light novel,"Drama, Fantasy, Suspense","Isekai, Psychological, Time Travel",29 min. per ep.,R - 17+ (violence & profanity),"12,508",Winter 2021,Wednesdays at 22:30 (JST),
Koukaku Kidoutai: Stand Alone Complex,Ghost in the Shell: Stand Alone Complex,8.42,580,173,398,TV,26,Finished Airing,"Oct 1, 2002 to Oct 1, 2003","Bandai Visual,       Dentsu,       Victor Entertainment,       Animax,       Kodansha,       Trilogy Future Studio,       Tokuma Shoten,       Nippon Television Network","Bandai Entertainment,       Manga Entertainment",Production I.G,Manga,"Action, Award Winning, Mystery, Sci-Fi","Adult Cast, Detective, Mecha, Military",25 min. per ep.,R - 17+ (violence & profanity),"8,603",Fall 2002,Fridays at 15:30 (JST),Seinen
Kono Oto Tomare! Part 2,Kono Oto Tomare!: Sounds of Life Season 2,8.42,1346,172,179,TV,13,Finished Airing,"Oct 6, 2019 to Dec 29, 2019","WOWOW,       Movic,       KlockWorx,       Memory-Tech,       King Records,       Shueisha,       Pony Canyon Enterprises",Funimation,Platinum Vision,Manga,Drama,"Music, School",23 min. per ep.,PG-13 - Teens 13 or older,"1,715",Fall 2019,Sundays at 01:00 (JST),Shounen
Mononoke,,8.42,728,174,330,TV,12,Finished Airing,"Jul 13, 2007 to Sep 28, 2007","Dentsu,       SKY Perfect Well Think,       Fuji TV,       Asmik Ace,       Sony Music Entertainment",Discotek Media,Toei Animation,Original,"Horror, Mystery, Supernatural, Suspense","Adult Cast, Historical, Mythology, Psychological",22 min. per ep.,R - 17+ (violence & profanity),"8,371",Summer 2007,Fridays at 00:45 (JST),
Hunter x Hunter,,8.42,371,176,595,TV,62,Finished Airing,"Oct 16, 1999 to Mar 31, 2001",Fuji TV,VIZ Media,Nippon Animation,Manga,"Action, Adventure, Fantasy",,23 min. per ep.,PG-13 - Teens 13 or older,"11,060",Fall 1999,Saturdays at 18:00 (JST),Shounen
Saenai Heroine no Sodatekata Fine,Saekano the Movie: Finale,8.42,1304,175,184,Movie,1,Finished Airing,"Oct 26, 2019",Aniplex,"None found, add some",CloverWorks,Light novel,"Comedy, Romance","Harem, Otaku Culture, School",1 hr. 54 min.,PG-13 - Teens 13 or older,"2,586",,,
Tian Guan Cifu,Heaven Official's Blessing,8.42,1567,171,147,ONA,11,Finished Airing,"Oct 31, 2020 to Jan 2, 2021",bilibili,Funimation,Haoliners Animation League,Web novel,"Action, Adventure, Drama, Fantasy","Historical, Mythology",26 min. per ep.,PG-13 - Teens 13 or older,"5,483",,,
Shingeki no Kyojin: Kuinaki Sentaku,Attack on Titan: No Regrets,8.41,429,177,520,OVA,2,Finished Airing,"Dec 9, 2014 to Apr 9, 2015",Production I.G,Funimation,Wit Studio,Visual novel,Action,,27 min. per ep.,R - 17+ (violence & profanity),"1,966",,,
Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,Violet Evergarden: Eternity and the Auto Memory Doll,8.41,542,178,426,Movie,1,Finished Airing,"Sep 6, 2019","Shochiku,       ABC Animation",Funimation,Kyoto Animation,Light novel,"Drama, Fantasy",,1 hr. 31 min.,PG-13 - Teens 13 or older,"1,579",,,
Yuru Camp△ Movie,Laid-Back Camp: The Movie,8.41,2397,179,80,Movie,1,Finished Airing,"Jul 1, 2022","Sotsu,       Half H.P Studio,       AT-X,       KlockWorx,       Houbunsha,       MAGES.,       81 Produce,       BS11,       DeNA,       FuRyu,       Sony Music Solutions","None found, add some",C-Station,Manga,Slice of Life,"Adult Cast, CGDCT, Iyashikei",2 hr.,PG-13 - Teens 13 or older,451,,,
Natsume Yuujinchou Movie: Utsusemi ni Musubu,Natsume's Book of Friends Movie: Ephemeral Bond,8.41,2541,181,73,Movie,1,Finished Airing,"Sep 29, 2018",Aniplex,Aniplex of America,Shuka,Manga,"Slice of Life, Supernatural","Iyashikei, Mythology",1 hr. 44 min.,PG-13 - Teens 13 or older,197,,,Shoujo
Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Kaguya-sama: Love is War,8.41,51,180,1,TV,12,Finished Airing,"Jan 12, 2019 to Mar 30, 2019","Aniplex,       Mainichi Broadcasting System,       Magic Capsule,       Shueisha,       JR East Marketing & Communications",Aniplex of America,A-1 Pictures,Manga,Comedy,"Psychological, Romantic Subtext, School",25 min. per ep.,PG-13 - Teens 13 or older,"39,762",Winter 2019,Saturdays at 23:30 (JST),Seinen
Saiki Kusuo no Ψ-nan 2,The Disastrous Life of Saiki K. 2,8.41,331,183,646,TV,24,Finished Airing,"Jan 17, 2018 to Jun 27, 2018","TV Tokyo,       Shogakukan-Shueisha Productions,       Nippon Columbia,       KlockWorx,       Asmik Ace,       Bandai Namco Entertainment,       Shueisha,       Toy's Factory,       Dear Stage inc.","None found, add some","J.C.Staff,       Egg Firm",Manga,"Comedy, Supernatural","Gag Humor, School, Super Power",24 min. per ep.,PG-13 - Teens 13 or older,"4,201",Winter 2018,Wednesdays at 01:35 (JST),Shounen
Saiki Kusuo no Ψ-nan,The Disastrous Life of Saiki K.,8.41,136,182,1,TV,120,Finished Airing,"Jul 4, 2016 to Dec 26, 2016","TV Tokyo,       Shogakukan-Shueisha Productions,       Pony Canyon,       Nippon Columbia,       KlockWorx,       Asmik Ace,       Bandai Namco Entertainment,       Shueisha,       Toy's Factory,       Dear Stage inc.",Funimation,"J.C.Staff,       Egg Firm",Manga,"Comedy, Supernatural","Gag Humor, School, Super Power",5 min. per ep.,PG-13 - Teens 13 or older,"29,856",Summer 2016,Not scheduled once per week,Shounen
Kamisama Hajimemashita: Kako-hen,,8.4,1407,184,169,OVA,4,Finished Airing,"Aug 20, 2015 to Aug 19, 2016","None found, add some","None found, add some",TMS Entertainment,Manga,"Comedy, Fantasy, Romance","Mythology, Time Travel",30 min. per ep.,PG-13 - Teens 13 or older,"1,038",,,Shoujo
Karakai Jouzu no Takagi-san 3,Teasing Master Takagi-san 3,8.4,1281,185,188,TV,12,Finished Airing,"Jan 8, 2022 to Mar 26, 2022","Shogakukan-Shueisha Productions,       Magic Capsule,       Asmik Ace,       TOHO animation,       Shogakukan,       Toho Music",Sentai Filmworks,Shin-Ei Animation,Manga,Comedy,"Romantic Subtext, School",24 min. per ep.,PG-13 - Teens 13 or older,"2,326",Winter 2022,Saturdays at 01:25 (JST),Shounen
Natsume Yuujinchou Roku Specials,Natsume's Book of Friends Season 6 Specials,8.4,3218,187,47,Special,2,Finished Airing,"Sep 27, 2017 to Oct 25, 2017",NAZ,"None found, add some",Shuka,Manga,"Slice of Life, Supernatural","Iyashikei, Mythology",23 min. per ep.,PG-13 - Teens 13 or older,76,,,Shoujo
Major S5,,8.4,2586,186,71,TV,25,Finished Airing,"Jan 10, 2009 to Jun 27, 2009","Shogakukan-Shueisha Productions,       NHK","None found, add some",SynergySP,Manga,Sports,Team Sports,24 min. per ep.,PG-13 - Teens 13 or older,635,Winter 2009,Unknown,Shounen
Doupo Cangqiong: Nian Fan,Fights Break Sphere 5th Season,8.4,7501,188,6,ONA,104,Currently Airing,"Jul 31, 2022 to ?","Tencent Penguin Pictures,       China Literature Limited,       Wanda Media","None found, add some",Motion Magic,Novel,"Action, Adventure, Fantasy",Martial Arts,24 min. per ep.,PG-13 - Teens 13 or older,218,,,
Vivy: Fluorite Eye's Song,Vivy -Fluorite Eye's Song-,8.4,413,190,541,TV,13,Finished Airing,"Apr 3, 2021 to Jun 19, 2021",Aniplex,Aniplex of America,Wit Studio,Original,"Action, Sci-Fi, Suspense","Music, Time Travel",24 min. per ep.,R - 17+ (violence & profanity),"10,749",Spring 2021,Saturdays at 23:30 (JST),
Fruits Basket: Prelude,,8.4,1979,189,108,Movie,1,Finished Airing,"Feb 18, 2022","TV Tokyo,       TV Osaka,       Funimation,       Nihon Ad Systems,       Hakusensha,       Avex Pictures,       8PAN",Crunchyroll,TMS Entertainment,Manga,"Drama, Romance",,1 hr. 28 min.,PG-13 - Teens 13 or older,816,,,Shoujo
Gintama°: Aizome Kaori-hen,Gintama: Love Incense Arc,8.39,2299,192,86,OVA,2,Finished Airing,"Aug 4, 2016 to Nov 4, 2016","TV Tokyo,       Dentsu","None found, add some",Bandai Namco Pictures,Manga,Comedy,"Gag Humor, Parody",26 min. per ep.,PG-13 - Teens 13 or older,140,,,Shounen
Houseki no Kuni,Land of the Lustrous,8.39,488,193,465,TV,12,Finished Airing,"Oct 7, 2017 to Dec 23, 2017","Mainichi Broadcasting System,       Kodansha,       Movic,       AT-X,       TOHO animation,       Tokyo MX,       Q-Tec,       Kyoraku Industrial Holdings,       BS11",Sentai Filmworks,Orange,Manga,"Action, Drama, Fantasy, Mystery",Anthropomorphic,24 min. per ep.,PG-13 - Teens 13 or older,"13,631",Fall 2017,Saturdays at 21:30 (JST),Seinen
Sayonara no Asa ni Yakusoku no Hana wo Kazarou,Maquia: When the Promised Flower Blooms,8.39,525,191,436,Movie,1,Finished Airing,"Feb 24, 2018","Bandai Visual,       Lantis,       Rakuonsha,       Showgate,       Hakuhodo DY Music & Pictures,       Cygames",Eleven Arts,P.A. Works,Original,"Drama, Fantasy",,1 hr. 54 min.,PG-13 - Teens 13 or older,"7,624",,,
Josee to Tora to Sakana-tachi,"Josee, the Tiger and the Fish",8.39,532,194,431,Movie,1,Finished Airing,"Dec 25, 2020","Shochiku,       Kadokawa,       Sonilude,       Movie Walker",Funimation,Bones,Novel,"Drama, Romance","Adult Cast, Visual Arts",1 hr. 38 min.,PG-13 - Teens 13 or older,"6,190",,,
Kara no Kyoukai Movie 7: Satsujin Kousatsu (Go),The Garden of Sinners Chapter 7: A Study in Murder - Part 2,8.38,1174,200,208,Movie,1,Finished Airing,"Aug 8, 2009",Notes,Aniplex of America,ufotable,Light novel,"Action, Mystery, Romance, Supernatural, Suspense",,2 hr. 1 min.,R - 17+ (violence & profanity),"2,305",,,
Kaze ga Tsuyoku Fuiteiru,Run with the Wind,8.38,802,201,303,TV,23,Finished Airing,"Oct 3, 2018 to Mar 27, 2019","Movic,       Nippon Television Network,       TOHO animation,       Toy's Factory,       Cygames,       Yomiuri Shimbun,       MediaLink Entertainment Limited",Sentai Filmworks,Production I.G,Novel,"Drama, Sports","Adult Cast, Racing",23 min. per ep.,PG-13 - Teens 13 or older,"6,070",Fall 2018,Wednesdays at 01:29 (JST),
3-gatsu no Lion,March Comes In Like a Lion,8.38,299,195,681,TV,22,Finished Airing,"Oct 8, 2016 to Mar 18, 2017","Aniplex,       Dentsu,       NHK,       Hakusensha,       Asmik Ace,       Toy's Factory",Aniplex of America,Shaft,Manga,Drama,"Childcare, Strategy Game",25 min. per ep.,PG-13 - Teens 13 or older,"15,679",Fall 2016,Saturdays at 23:00 (JST),Seinen
Blue Giant,,8.38,4318,196,26,Movie,1,Finished Airing,"Feb 17, 2023","TOHO animation,       Shogakukan",GKIDS,Nut,Manga,,Music,1 hr. 59 min.,PG-13 - Teens 13 or older,233,,,Seinen
Chihayafuru 2,,8.38,1031,197,237,TV,25,Finished Airing,"Jan 12, 2013 to Jun 29, 2013","VAP,       Nippon Television Network",Sentai Filmworks,Madhouse,Manga,"Drama, Sports","Love Polygon, School, Strategy Game",22 min. per ep.,PG-13 - Teens 13 or older,"1,633",Winter 2013,Unknown,Josei
Tensei shitara Slime Datta Ken 2nd Season,That Time I Got Reincarnated as a Slime Season 2,8.38,162,199,967,TV,12,Finished Airing,"Jan 12, 2021 to Mar 30, 2021",Kodansha,Funimation,8bit,Manga,"Action, Adventure, Comedy, Fantasy","Isekai, Reincarnation",23 min. per ep.,PG-13 - Teens 13 or older,"10,775",Winter 2021,Tuesdays at 23:00 (JST),Shounen
Made in Abyss Movie 2: Hourou Suru Tasogare,Made in Abyss: Wandering Twilight,8.37,1639,202,139,Movie,1,Finished Airing,"Jan 18, 2019","AT-X,       Takeshobo,       Sony Music Communications,       Kadokawa Media House,       Cygames,       Kanetsu Investment,       Kadokawa,       Global Solutions,       IRMA LA DOUCE",Sentai Filmworks,Kinema Citrus,Web manga,"Adventure, Drama, Fantasy, Mystery, Sci-Fi",Gore,1 hr. 45 min.,R - 17+ (violence & profanity),253,,,
Cowboy Bebop: Tengoku no Tobira,Cowboy Bebop: The Movie,8.38,619,198,380,Movie,1,Finished Airing,"Sep 1, 2001","Sunrise,       Bandai Visual","Sony Pictures Entertainment,       Funimation",Bones,Original,"Action, Sci-Fi","Adult Cast, Space",1 hr. 55 min.,R - 17+ (violence & profanity),"1,598",,,
Mahou Shoujo Madoka★Magica,Puella Magi Madoka Magica,8.37,103,203,1,TV,12,Finished Airing,"Jan 7, 2011 to Apr 22, 2011","Aniplex,       Mainichi Broadcasting System,       Movic,       Nitroplus,       Houbunsha",Aniplex of America,Shaft,Original,"Award Winning, Drama, Fantasy, Suspense","Mahou Shoujo, Psychological",24 min. per ep.,PG-13 - Teens 13 or older,"55,441",Winter 2011,Fridays at 01:25 (JST),
Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,Puella Magi Madoka Magica the Movie Part 2: Eternal,8.37,1187,204,204,Movie,1,Finished Airing,"Oct 13, 2012","Aniplex,       Mainichi Broadcasting System,       Movic,       Nitroplus,       Houbunsha",Aniplex of America,Shaft,Original,"Drama, Fantasy, Suspense","Mahou Shoujo, Psychological",1 hr. 49 min.,PG-13 - Teens 13 or older,"1,068",,,
Mushoku Tensei: Isekai Ittara Honki Dasu,Mushoku Tensei: Jobless Reincarnation,8.37,101,205,1,TV,11,Finished Airing,"Jan 11, 2021 to Mar 22, 2021","Frontier Works,       TOHO,       TOHO animation,       Hakuhodo DY Music & Pictures,       BS11,       Egg Firm,       Kadokawa,       GREE,       Toho Music",Funimation,Studio Bind,Light novel,"Adventure, Drama, Fantasy, Ecchi","Isekai, Reincarnation",23 min. per ep.,R - 17+ (violence & profanity),"34,217",Winter 2021,Mondays at 00:00 (JST),
Ramayana: The Legend of Prince Rama,,8.37,6091,207,11,Movie,1,Finished Airing,"Jan 15, 1993","TEM Co., Ltd.","None found, add some",Nippon Ramayana Film Co.,Other,Adventure,,2 hr. 15 min.,G - All Ages,211,,,
Non Non Biyori Nonstop,,8.37,1770,206,125,TV,12,Finished Airing,"Jan 11, 2021 to Mar 29, 2021","TV Tokyo,       Lantis,       AT-X,       Kadokawa,       Bandai Namco Arts,       Bit grooove promotion,       Sony Music Solutions",Sentai Filmworks,SILVER LINK.,Manga,Slice of Life,"CGDCT, Iyashikei",24 min. per ep.,PG-13 - Teens 13 or older,950,Winter 2021,Mondays at 01:35 (JST),Seinen
Barakamon,,8.37,311,208,666,TV,12,Finished Airing,"Jul 6, 2014 to Sep 28, 2014","VAP,       Nippon Television Network",Funimation,Kinema Citrus,Web manga,Slice of Life,"Childcare, Iyashikei, Visual Arts",22 min. per ep.,PG-13 - Teens 13 or older,"12,949",Summer 2014,Sundays at 02:20 (JST),
Cross Game,,8.37,1781,209,125,TV,50,Finished Airing,"Apr 5, 2009 to Mar 28, 2010","TV Tokyo,       Shogakukan-Shueisha Productions","None found, add some",SynergySP,Manga,"Drama, Romance, Sports","School, Team Sports",23 min. per ep.,PG-13 - Teens 13 or older,"3,038",Spring 2009,Sundays at 10:00 (JST),Shounen
Baccano!,,8.36,190,210,909,TV,13,Finished Airing,"Jul 27, 2007 to Nov 2, 2007","Aniplex,       Movic","Funimation,       Aniplex of America",Brain's Base,Light novel,"Action, Mystery, Supernatural","Adult Cast, Historical, Organized Crime",24 min. per ep.,R - 17+ (violence & profanity),"23,244",Summer 2007,Fridays at 00:30 (JST),
Haikyuu!! To the Top,Haikyu!! To the Top,8.36,173,211,944,TV,13,Finished Airing,"Jan 11, 2020 to Apr 4, 2020","Dentsu,       Mainichi Broadcasting System,       Movic,       Sony Music Entertainment,       TOHO animation,       Shueisha",Sentai Filmworks,Production I.G,Manga,Sports,"School, Team Sports",24 min. per ep.,PG-13 - Teens 13 or older,"5,270",Winter 2020,Saturdays at 01:25 (JST),Shounen
Wu Shan Wu Xing: Xichuan Huan Zi Lin,Fog Hill of Five Elements,8.35,5909,224,12,ONA,4,Finished Airing,"Jul 26, 2023 to Aug 16, 2023","bilibili,       Nice Boat Animation","None found, add some",Samsara Animation Studio,Original,"Action, Fantasy, Supernatural","Historical, Martial Arts",38 min. per ep.,R - 17+ (violence & profanity),89,,,
Kage no Jitsuryokusha ni Naritakute! 2nd Season,The Eminence in Shadow Season 2,8.36,656,212,361,TV,12,Finished Airing,"Oct 4, 2023 to Dec 20, 2023","AT-X,       Magic Capsule,       BS NTV,       Kadokawa,       NewGin,       Aiming",Sentai Filmworks,Nexus,Light novel,"Action, Comedy, Fantasy","Isekai, Reincarnation",23 min. per ep.,R - 17+ (violence & profanity),"4,433",Fall 2023,Wednesdays at 22:30 (JST),
Kimetsu no Yaiba: Mugen Ressha-hen,Demon Slayer: Kimetsu no Yaiba Mugen Train Arc,8.36,257,213,765,TV,7,Finished Airing,"Oct 10, 2021 to Nov 28, 2021","Aniplex,       Shueisha","None found, add some",ufotable,Manga,"Action, Fantasy",Historical,24 min. per ep.,R - 17+ (violence & profanity),"4,278",Fall 2021,Sundays at 23:15 (JST),Shounen
Kizumonogatari I: Tekketsu-hen,Kizumonogatari Part 1: Iron-Blooded,8.36,421,214,533,Movie,1,Finished Airing,"Jan 8, 2016","Aniplex,       Kodansha",Aniplex of America,Shaft,Light novel,"Action, Mystery, Supernatural",Vampire,1 hr. 4 min.,R - 17+ (violence & profanity),"3,655",,,
Mushoku Tensei II: Isekai Ittara Honki Dasu Part 2,Mushoku Tensei: Jobless Reincarnation Season 2 Part 2,8.36,825,215,297,TV,12,Currently Airing,"Apr 8, 2024 to ?","Frontier Works,       TOHO animation,       Hakuhodo DY Music & Pictures,       BS11,       Egg Firm,       Kadokawa,       GREE Entertainment","None found, add some",Studio Bind,Light novel,"Adventure, Drama, Fantasy, Ecchi","Isekai, Reincarnation",23 min. per ep.,R - 17+ (violence & profanity),"2,030",Spring 2024,Mondays at 00:00 (JST),
K-On! Movie,K-ON! The Movie,8.35,722,216,332,Movie,1,Finished Airing,"Dec 3, 2011","Pony Canyon,       Animation Do",Sentai Filmworks,Kyoto Animation,4-koma manga,"Award Winning, Comedy","CGDCT, Music",1 hr. 50 min.,PG-13 - Teens 13 or older,"2,807",,,
Kaze no Tani no Nausicaä,Nausicaä of the Valley of the Wind,8.35,620,217,380,Movie,1,Finished Airing,"Mar 11, 1984","None found, add some","Disney Platform Distribution,       GKIDS",Topcraft,Manga,"Adventure, Award Winning, Fantasy",,1 hr. 57 min.,PG-13 - Teens 13 or older,"5,372",,,
Meitantei Conan Movie 26: Kurogane no Submarine,Detective Conan Movie 26: Black Iron Submarine,8.35,5887,218,12,Movie,1,Finished Airing,"Apr 14, 2023","Shogakukan-Shueisha Productions,       Yomiuri Telecasting,       TOHO,       Nippon Television Network,       Shogakukan","None found, add some",TMS Entertainment,Manga,"Action, Mystery",Detective,1 hr. 49 min.,PG-13 - Teens 13 or older,97,,,Shounen
Fumetsu no Anata e,To Your Eternity,8.35,199,219,875,TV,20,Finished Airing,"Apr 12, 2021 to Aug 30, 2021","NHK,       Kodansha,       NHK Enterprises",VIZ Media,Brain's Base,Manga,"Adventure, Drama, Supernatural",,25 min. per ep.,R - 17+ (violence & profanity),"14,514",Spring 2021,Mondays at 22:50 (JST),Shounen
Gintama: Shiroyasha Koutan,Gintama: Jump Festa 2008 Special,8.35,2606,220,70,Special,1,Finished Airing,"Sep 21, 2008","None found, add some","None found, add some",Sunrise,Manga,"Action, Comedy, Sci-Fi","Historical, Parody",10 min.,PG-13 - Teens 13 or older,94,,,
Initial D First Stage,,8.35,605,222,387,TV,26,Finished Airing,"Apr 19, 1998 to Dec 6, 1998","OB Planning,       Fuji TV","Funimation,       Tokyopop","Gallop,       Studio Comet",Manga,"Action, Drama",Racing,25 min. per ep.,PG-13 - Teens 13 or older,"12,423",Spring 1998,Tuesdays at 00:00 (JST),Seinen
Hellsing Ultimate,,8.35,176,221,936,OVA,10,Finished Airing,"Feb 10, 2006 to Dec 26, 2012","GDH,       Geneon Entertainment USA,       Shounen Gahousha",Funimation,"Madhouse,       Satelight,       Graphinica",Manga,"Action, Horror, Supernatural","Adult Cast, Gore, Military, Vampire",49 min. per ep.,R - 17+ (violence & profanity),"22,063",,,Seinen
Shinseiki Evangelion,Neon Genesis Evangelion,8.35,45,223,1,TV,26,Finished Airing,"Oct 4, 1995 to Mar 27, 1996","TV Tokyo,       Kadokawa Shoten,       Nihon Ad Systems,       Audio Tanaka",GKIDS,"Gainax,       Tatsunoko Production",Original,"Action, Avant Garde, Award Winning, Drama, Sci-Fi, Suspense","Mecha, Psychological",24 min. per ep.,PG-13 - Teens 13 or older,"106,742",Fall 1995,Wednesdays at 18:30 (JST),
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,My Teen Romantic Comedy SNAFU Climax!,8.35,271,225,734,TV,12,Finished Airing,"Jul 10, 2020 to Sep 25, 2020","Marvelous Entertainment,       TBS,       Movic,       Delfi Sound,       NBCUniversal Entertainment Japan",Sentai Filmworks,feel.,Light novel,"Comedy, Romance","Love Polygon, School",24 min. per ep.,PG-13 - Teens 13 or older,"14,114",Summer 2020,Fridays at 01:58 (JST),
Usagi Drop,Bunny Drop,8.34,449,227,498,TV,11,Finished Airing,"Jul 8, 2011 to Sep 16, 2011","Dentsu,       Fuji TV,       TOHO,       Tohokushinsha Film Corporation,       Sony Music Entertainment,       Sakura Create,       Fujipacific Music,       Shodensha","NIS America, Inc.",Production I.G,Manga,Slice of Life,"Childcare, Iyashikei",22 min. per ep.,PG-13 - Teens 13 or older,"5,969",Summer 2011,Fridays at 00:45 (JST),Josei
IDOLiSH7 Third Beat! Part 2,,8.34,5560,231,14,TV,17,Finished Airing,"Oct 2, 2022 to Feb 26, 2023","None found, add some","None found, add some",TROYCA,Game,Drama,"Idols (Male), Music",24 min. per ep.,PG-13 - Teens 13 or older,236,Fall 2022,Sundays at 22:30 (JST),
"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou","Violet Evergarden: The Day You Understand ""I Love You"" Will Surely Come",8.34,714,228,334,Special,1,Finished Airing,"Jul 4, 2018","Lantis,       Pony Canyon,       Rakuonsha,       ABC Animation","None found, add some",Kyoto Animation,Light novel,"Drama, Fantasy",,34 min.,PG-13 - Teens 13 or older,904,,,
Tunshi Xingkong 3rd Season,Swallowed Star 3rd Season,8.34,11289,226,2,ONA,33,Finished Airing,"Sep 14, 2022 to Apr 26, 2023","Tencent Animation & Comics,       Tencent Penguin Pictures","None found, add some",Sparkly Key Animation Studio,Novel,"Action, Adventure, Fantasy, Sci-Fi",Martial Arts,21 min. per ep.,PG-13 - Teens 13 or older,25,,,
Bakuman. 2nd Season,Bakuman. Season 2,8.34,671,229,355,TV,25,Finished Airing,"Oct 1, 2011 to Mar 24, 2012","NHK,       Shueisha",Media Blasters,J.C.Staff,Manga,"Comedy, Drama, Romance",Otaku Culture,24 min. per ep.,PG-13 - Teens 13 or older,"1,382",Fall 2011,Saturdays at 17:30 (JST),Shounen
Dr. Stone: New World Part 2,,8.34,891,230,275,TV,11,Finished Airing,"Oct 12, 2023 to Dec 21, 2023","TOHO animation,       Shueisha","None found, add some",TMS Entertainment,Manga,"Adventure, Comedy, Sci-Fi",,23 min. per ep.,PG-13 - Teens 13 or older,"1,324",Fall 2023,Thursdays at 22:30 (JST),Shounen
