Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Demographics,Premiered,Broadcast
"Dies Irae: Marie's Memory ""Michi ni Tsuuzu Kiseki""",,5.78,8564,10522,5,ONA,1,Finished Airing,"Dec 29, 2017","None found, add some","None found, add some",A.C.G.T.,Visual novel,Action,Super Power,23 min.,R - 17+ (violence & profanity),4,,,
Donguri to Yamaneko,Miyazawa Kenji Collection - The Acorns and the Wildcat,5.78,13314,10523,1,OVA,1,Finished Airing,"Sep 30, 1988",Konami,"None found, add some",Madhouse,Unknown,Drama,,24 min.,G - All Ages,0,,,
Dr. Slump: Arale-chan Ayaya!? Penguin Mura de TV Jack,,5.78,13541,10524,1,Special,1,Finished Airing,"Jul 25, 1981","None found, add some","None found, add some",Toei Animation,Manga,"Comedy, Sci-Fi",Gag Humor,46 min.,PG-13 - Teens 13 or older,0,Shounen,,
Evil or Live,,5.78,2386,10525,81,TV,12,Finished Airing,"Oct 11, 2017 to Jan 2, 2018",Emon,"None found, add some",Haoliners Animation League,Web manga,"Horror, Suspense","Gore, Psychological, School, Survival",23 min. per ep.,R - 17+ (violence & profanity),115,,Fall 2017,Wednesdays at 01:41 (JST)
G-On Riders,,5.78,8311,10527,5,TV,13,Finished Airing,"Jul 2, 2002 to Oct 1, 2002","None found, add some","None found, add some","Shaft,       TNK",Original,"Action, Comedy, Sci-Fi",School,24 min. per ep.,R - 17+ (violence & profanity),6,,Summer 2002,Tuesdays at 18:30 (JST)
Ganbare!! Tabuchi-kun!! Aa Tsuppari Jinsei,,5.78,16883,10528,433,Movie,1,Finished Airing,"Dec 13, 1980","None found, add some","None found, add some",Tokyo Movie Shinsha,4-koma manga,"Comedy, Sports",Team Sports,1 hr. 36 min.,PG-13 - Teens 13 or older,1,,,
Fantasista Stella,,5.78,11858,10526,1,OVA,3,Finished Airing,"Sep 18, 2014 to Feb 16, 2015",Shogakukan,"None found, add some",Xebec,Manga,Sports,Team Sports,23 min. per ep.,PG-13 - Teens 13 or older,3,Shounen,,
Hashi no Mukou,,5.78,11376,10529,2,ONA,1,Finished Airing,"Sep 21, 2012","None found, add some","None found, add some",Iyasakadou Film,Original,"Horror, Supernatural",Historical,10 min.,R - 17+ (violence & profanity),2,,,
Heavy,,5.78,13159,10530,1,Movie,1,Finished Airing,"Apr 14, 1990",Creative Bridge,"None found, add some",Artland,Manga,"Drama, Sports",Combat Sports,52 min.,R - 17+ (violence & profanity),1,,,
K: Seven Stories - The Idol K,,5.78,7492,10531,6,Movie,6,Finished Airing,"Jul 7, 2018 to Dec 1, 2018","None found, add some","None found, add some",GoHands,Original,Comedy,"Idols (Female), Idols (Male), Music, Parody",7 min. per ep.,PG-13 - Teens 13 or older,10,,,
Kyoei Tankou-sho,,5.78,17810,10533,362,ONA,1,Finished Airing,"Aug 3, 2018","None found, add some","None found, add some",G-angle,Original,Sci-Fi,Mecha,50 sec.,G - All Ages,0,,,
Kamierabi,KamiErabi GOD.app,5.78,4585,10532,23,TV,12,Finished Airing,"Oct 5, 2023 to Dec 21, 2023","Dentsu,       Fuji TV,       KlockWorx,       Tokyopop,       Slow Curve,       BS Fuji,       Crunchyroll","None found, add some",Unend,Original,"Action, Suspense",High Stakes Game,22 min. per ep.,R - 17+ (violence & profanity),66,,Fall 2023,Thursdays at 00:55 (JST)
Kyoukai Senki: Kyokkou no Souki,AMAIM: Warrior at the Borderline UltraSteel Ogre-Gear,5.78,9682,10534,3,ONA,6,Finished Airing,"Aug 10, 2023 to Oct 19, 2023",Bandai Spirits,"None found, add some",Sunrise Beyond,Original,"Action, Sci-Fi",Mecha,10 min. per ep.,PG-13 - Teens 13 or older,9,,,
Mahou Shoujo Sonico★Magica,Puella Magi Sonico Magica,5.78,4767,10535,21,ONA,1,Finished Airing,"Apr 1, 2011",Nitroplus,"None found, add some","None found, add some",Other,Fantasy,"Mahou Shoujo, Music",1 min.,PG-13 - Teens 13 or older,14,,,
Megumi no Daigo: Kyuukoku no Orange Recaps,Firefighter Daigo: Rescuer in Orange Recaps,5.78,13599,10536,1,TV Special,2,Finished Airing,"Dec 23, 2023 to Feb 10, 2024","None found, add some","None found, add some",Brain's Base,Manga,"Action, Drama","Adult Cast, Workplace",23 min. per ep.,PG-13 - Teens 13 or older,2,Shounen,,
Nanairo Kakumei,,5.78,12079,10537,1,Special,3,Finished Airing,"Oct 6, 2015 to Oct 20, 2015","None found, add some","None found, add some","None found, add some",Manga,Comedy,School,1 min. per ep.,G - All Ages,2,Shoujo,,
One Room: Second Season - Hanasaka Yui no Prologue,One Room 2nd Season: Hanasaka Yui's Prologue,5.78,5879,10538,12,TV Special,1,Finished Airing,"Jul 3, 2018","None found, add some","None found, add some",Zero-G,Original,Slice of Life,,4 min.,PG-13 - Teens 13 or older,3,,,
Oniku Daisuki! Zeushi-kun 2nd Season,,5.78,16981,10539,425,ONA,6,Finished Airing,"Nov 29, 2014 to Mar 29, 2015","None found, add some","None found, add some",DLE,Original,"Comedy, Gourmet",,2 min. per ep.,G - All Ages,0,,,
Kabushikigaisha OPT Shinsotsu Saiyou Movie,,5.77,18374,10540,321,ONA,1,Finished Airing,"Feb 2, 2012","None found, add some","None found, add some","None found, add some",Original,Slice of Life,Music,5 min.,G - All Ages,0,,,
Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life Mini Anime Episode 0,Chillin' in My 30s after Getting Fired from the Demon King's Army Mini Anime Episode 0,5.77,11503,10541,1,ONA,1,Finished Airing,"Jan 3, 2023","None found, add some","None found, add some",AQUA ARIS,Light novel,"Comedy, Fantasy",,2 min.,PG-13 - Teens 13 or older,2,,,
Kakyuusei 2: Hitomi no Naka no Shoujo-tachi,Kakyusei 2,5.77,7583,10542,6,TV,13,Finished Airing,"Oct 2, 2004 to Dec 25, 2004",Soft Garage,"None found, add some",Arms,Visual novel,"Comedy, Drama, Romance","Harem, School",25 min. per ep.,R+ - Mild Nudity,6,,Fall 2004,Unknown
Kizuna (Special),,5.77,13827,10543,941,Special,1,Finished Airing,2012,"None found, add some","None found, add some","None found, add some",Original,"Drama, Romance, Slice of Life",,1 min.,G - All Ages,2,,,
Latina no Nikki,,5.77,13464,10544,1,ONA,77,Finished Airing,"Apr 28, 2019 to Sep 23, 2019","None found, add some","None found, add some",Maho Film,Light novel,Slice of Life,,16 sec. per ep.,G - All Ages,3,,,
Licca-chan Fushigi na Mahou no Ring,Licca: Mysterious Magical Ring,5.77,12340,10545,1,OVA,2,Finished Airing,"Aug 30, 1991","None found, add some","None found, add some",Ajia-do,Other,"Adventure, Fantasy",,25 min. per ep.,G - All Ages,1,,,
Magma Taishi,Ambassador Magma,5.77,11908,10546,1,OVA,13,Finished Airing,"Feb 21, 1993 to Jun 21, 1993",Bandai Visual,"None found, add some",Tezuka Productions,Manga,"Action, Sci-Fi","Space, Super Power",24 min. per ep.,PG-13 - Teens 13 or older,2,Shounen,,
Mahou no LumiTear,Luminary Tears,5.77,14740,10547,712,ONA,10,Finished Airing,"Mar 29, 2019","Bandai,       Oddjob","None found, add some","None found, add some",Other,Fantasy,,3 min. per ep.,G - All Ages,0,Shoujo,,
Memories Off,,5.77,7466,10548,6,OVA,3,Finished Airing,"Nov 21, 2001 to Mar 6, 2002","None found, add some","None found, add some",E&G Films,Visual novel,"Drama, Romance",,31 min. per ep.,PG-13 - Teens 13 or older,2,,,
Mianhada Saranghanda,,5.77,11410,10549,2,Movie,1,Finished Airing,"Jun 2, 2008",G&G Entertainment,"None found, add some",Studio Meditation With a Pencil,Other,Drama,,35 min.,G - All Ages,1,,,
Miko Note Episode 0: Zenjitsudan,,5.77,18153,10550,335,ONA,1,Finished Airing,"Feb 28, 2022","None found, add some","None found, add some","None found, add some",Game,"Mystery, Slice of Life",,11 min.,PG-13 - Teens 13 or older,0,,,
Korokoro Kuririn no Inaka no Nezumi Tokai no Nezumi,Korokoro Kuririn in The Country Mouse and the Town Mouse,5.76,16662,10601,452,OVA,1,Finished Airing,"Oct 26, 2001",Sanrio,"None found, add some","None found, add some",Book,Fantasy,,7 min.,G - All Ages,0,Kids,,
Kotatsu Neko,,5.76,12555,10602,1,ONA,2,Finished Airing,Feb 2005 to Nov 2005,Space Neko Company,"None found, add some","None found, add some",Original,Comedy,,1 min. per ep.,G - All Ages,1,,,
Maps,,5.76,9915,10603,3,OVA,4,Finished Airing,"Jul 8, 1994 to Feb 24, 1995","KSS,       Tokyo Movie Shinsha",ADV Films,TMS Entertainment,Manga,"Action, Adventure, Comedy, Sci-Fi",Space,28 min. per ep.,R+ - Mild Nudity,4,Shounen,,
Ninja & Soldier,,5.76,15869,10604,537,Movie,1,Finished Airing,2012,"None found, add some","None found, add some","None found, add some",Unknown,,Psychological,10 min.,G - All Ages,0,,,
Onigakure Yama no Soba no Hana,The Soba Flower of Mt. Oni,5.76,18039,10605,344,Movie,1,Finished Airing,1979,"None found, add some","None found, add some","None found, add some",Original,,"Historical, Mythology",23 min.,G - All Ages,0,Kids,,
Oval x Over,,5.76,10993,10606,2,Movie,1,Finished Airing,"Mar 23, 2005","None found, add some","None found, add some",Production I.G,Other,,Racing,8 min.,PG-13 - Teens 13 or older,1,,,
Pecola,,5.76,15083,10607,648,TV,26,Finished Airing,"Oct 6, 2002 to Mar 30, 2003","Yomiko Advertising,       Nelvana,       Milky Cartoon","None found, add some","None found, add some",Picture book,,,25 min. per ep.,G - All Ages,5,Kids,Fall 2002,Unknown
Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland,,5.76,16038,10608,518,OVA,10,Finished Airing,"Jun 25, 2013",CoMix Wave Films,"None found, add some","None found, add some",Unknown,Comedy,Parody,5 min. per ep.,PG - Children,0,,,
SD Gundam World Heroes,,5.76,11703,10609,1,ONA,24,Finished Airing,"Apr 8, 2021 to Sep 16, 2021","None found, add some","None found, add some",Sunrise,Original,"Action, Sci-Fi",Mecha,24 min. per ep.,PG - Children,3,,,
Sekai de Ichiban Tsuyoku Naritai!,Wanna Be the Strongest in the World,5.76,2851,10610,60,TV,12,Finished Airing,"Oct 6, 2013 to Dec 22, 2013","Movic,       Earth Star Entertainment",Funimation,Arms,Manga,"Sports, Ecchi",Combat Sports,23 min. per ep.,R+ - Mild Nudity,110,,Fall 2013,Unknown
Shiguang Dailiren x Laneige: Cheng Xiaoshi Po Fang Weiji,,5.76,14259,10611,830,ONA,1,Finished Airing,"May 10, 2022","None found, add some","None found, add some","None found, add some",Original,Slice of Life,,1 min.,PG-13 - Teens 13 or older,1,,,
Shuumatsu no Walküre Mini Countdown Anime,Record of Ragnarok Mini Countdown Anime,5.76,17057,10612,419,ONA,8,Finished Airing,"Sep 24, 2021 to Oct 1, 2021","None found, add some","None found, add some",AQUA ARIS,Manga,"Action, Comedy",,45 sec. per ep.,PG-13 - Teens 13 or older,0,Seinen,,
Teekyuu 6 Specials,Teekyu 6 Specials,5.76,9071,10613,4,Special,2,Finished Airing,"Feb 26, 2016","DAX Production,       Earth Star Entertainment","None found, add some",Millepensee,Manga,"Comedy, Sports",,2 min. per ep.,PG-13 - Teens 13 or older,0,Shounen,,
Time Bokan Series: Itadakiman,,5.76,12393,10614,1,TV,20,Finished Airing,"Apr 9, 1983 to Sep 24, 1983","None found, add some","None found, add some",Tatsunoko Production,Unknown,,Mecha,24 min. per ep.,R+ - Mild Nudity,1,,Spring 1983,Unknown
Xi Yangyang Yu Hui Tailang: Fei Ma Qi Yu Ji,Meet The Pegasus,5.76,17990,10615,349,Movie,1,Finished Airing,"Jan 16, 2014",Alpha Group Co. Ltd.,"None found, add some","None found, add some",Unknown,"Adventure, Comedy",,1 hr. 23 min.,G - All Ages,1,Kids,,
Yasuke,,5.76,2321,10617,84,ONA,6,Finished Airing,"Apr 29, 2021","None found, add some","None found, add some",MAPPA,Other,"Action, Fantasy","Adult Cast, Gore, Historical, Samurai",29 min. per ep.,R - 17+ (violence & profanity),246,,,
Yamato 2520,,5.76,10720,10616,2,OVA,3,Finished Airing,"Nov 21, 1994 to Aug 25, 1996","None found, add some","None found, add some",Studio Take Off,Original,"Action, Adventure, Sci-Fi",Military,57 min. per ep.,PG-13 - Teens 13 or older,0,,,
Yodomi no Sawagi,Crazy Little Thing,5.76,13262,10618,1,Movie,1,Finished Airing,2014,Geidai Animation,"None found, add some","None found, add some",Original,"Avant Garde, Award Winning, Drama",,10 min.,R - 17+ (violence & profanity),0,,,
Soul Buster,,5.75,4737,10619,21,TV,12,Finished Airing,"Oct 4, 2016 to Dec 11, 2016",MAGES.,"None found, add some",Pierrot,Web manga,Action,Samurai,13 min. per ep.,PG-13 - Teens 13 or older,14,,Fall 2016,Tuesdays at 18:30 (JST)
Stratos 4 OVA: Stratos 4.1 - Dutch Roll,,5.75,13598,10620,1,Special,1,Finished Airing,"May 28, 2004","None found, add some",Bandai Entertainment,Studio Fantasia,Original,"Action, Sci-Fi","Military, Parody",4 min.,PG-13 - Teens 13 or older,1,,,
Sword Gai The Animation Part II,,5.75,4022,10621,31,ONA,12,Finished Airing,"Jul 30, 2018",Production I.G,"None found, add some","DLE,       LandQ studios",Manga,"Action, Supernatural",,22 min. per ep.,R - 17+ (violence & profanity),27,Seinen,,
Synduality: Kagaku Kouza,,5.75,15524,10622,580,ONA,12,Finished Airing,"Jul 12, 2023 to Sep 27, 2023","None found, add some","None found, add some",Studio PuYUKAI,Mixed media,"Comedy, Sci-Fi",,2 min. per ep.,PG-13 - Teens 13 or older,2,,,
Tobira wo Akete,,5.75,9914,10623,3,Movie,1,Finished Airing,"Nov 1, 1986",Kitty Films,"None found, add some",Magic Bus,Novel,"Action, Adventure, Fantasy, Sci-Fi",,1 hr. 21 min.,R+ - Mild Nudity,0,,,
Tokyo Cosmo,,5.75,17223,10624,406,ONA,1,Finished Airing,"Oct 27, 2015","None found, add some","None found, add some","None found, add some",Original,"Fantasy, Slice of Life",,4 min.,G - All Ages,0,,,
Tono to Issho 1.5,,5.75,14287,10625,822,OVA,1,Finished Airing,"Aug 23, 2010","None found, add some","None found, add some",Gathering,4-koma manga,Comedy,"Historical, Parody, Samurai",4 min.,PG-13 - Teens 13 or older,0,Seinen,,
Usakame,,5.75,5752,10626,13,TV,12,Finished Airing,"Apr 12, 2016 to Jun 28, 2016","DAX Production,       Earth Star Entertainment","None found, add some",Millepensee,Manga,"Comedy, Sports",,3 min. per ep.,PG-13 - Teens 13 or older,9,Shounen,Spring 2016,Tuesdays at 01:05 (JST)
Wacha Wacha the Movie,,5.75,20227,10627,215,Movie,1,Finished Airing,2021,Okinawa Prefectural University of Arts,"None found, add some","None found, add some",Original,"Gourmet, Slice of Life","Anthropomorphic, Iyashikei",5 min.,G - All Ages,0,,,
World Fool News (TV) Part II,World Fool News Part II,5.75,12918,10628,1,TV,12,Finished Airing,"Apr 2, 2017 to Jun 18, 2017","None found, add some","None found, add some",CoMix Wave Films,Other,"Comedy, Slice of Life",Workplace,9 min. per ep.,PG-13 - Teens 13 or older,1,,Spring 2017,Sundays at 18:45 (JST)
Yamakoshi Mura no Mari to Sanbiki no Koinu,,5.75,15961,10629,526,OVA,1,Finished Airing,"Apr 26, 2006","None found, add some","None found, add some","None found, add some",Picture book,Drama,,45 min.,G - All Ages,1,Kids,,
Zero Tester: Chikyuu wo Mamore!,,5.75,13411,10630,1,TV,28,Finished Airing,"Jun 24, 1974 to Dec 30, 1974","None found, add some","None found, add some",Sunrise,Unknown,"Action, Adventure, Sci-Fi",Mecha,24 min. per ep.,PG-13 - Teens 13 or older,1,,Summer 1974,Unknown
0-sen Hayato Pilot,,5.75,16441,10631,474,OVA,1,Finished Airing,1985,"None found, add some","None found, add some","None found, add some",Manga,,"Historical, Military",23 min.,PG-13 - Teens 13 or older,0,,,
100-nichikan Ikita Wani,,5.75,13191,10632,1,Movie,1,Finished Airing,"Jul 9, 2021","None found, add some","None found, add some",Toho Interactive Animation,Manga,Slice of Life,Anthropomorphic,1 hr. 2 min.,G - All Ages,1,,,
Ai no Wakakusa Yama Monogatari,,5.75,12330,10633,1,TV,12,Finished Airing,"Aug 1, 1999 to Oct 1, 1999","None found, add some","None found, add some","Gainax,       Group TAC",Manga,Comedy,,4 min. per ep.,PG-13 - Teens 13 or older,0,,Summer 1999,Unknown
Alexander Senki,Reign: The Conqueror,5.75,6743,10634,9,TV,13,Finished Airing,"Sep 15, 1999 to Sep 18, 1999","Media Factory,       TBS,       Kadokawa Haruki Corporation,       Samsung,       Namisokan",Tokyopop,Madhouse,Novel,"Action, Adventure, Fantasy, Sci-Fi, Supernatural",Historical,23 min. per ep.,R+ - Mild Nudity,32,,Summer 1999,Not scheduled once per week
Ame to Shoujo to Watashi no Tegami,,5.75,6699,10635,9,ONA,1,Finished Airing,"Feb 14, 2005","None found, add some","None found, add some","None found, add some",Original,Romance,,6 min.,G - All Ages,4,,,
Backkom Sports,Bernard,5.75,14164,10636,854,TV,52,Finished Airing,2009,"None found, add some","None found, add some",RG Animation Studios,Original,"Comedy, Sports",,3 min. per ep.,G - All Ages,1,Kids,?,Unknown
Dededen,,5.75,15071,10637,649,Special,5,Finished Airing,"Feb 23, 2015 to Dec 14, 2015","None found, add some","None found, add some",TMS Entertainment,Original,Slice of Life,Anthropomorphic,1 min. per ep.,G - All Ages,1,,,
Dokyuu Hentai HxEros,SUPER HXEROS,5.75,1598,10638,144,TV,12,Finished Airing,"Jul 4, 2020 to Sep 26, 2020",Studio Mausu,Aniplex of America,Project No.9,Manga,"Action, Comedy, Fantasy, Romance, Sci-Fi, Ecchi","Harem, School, Super Power",23 min. per ep.,R+ - Mild Nudity,265,Shounen,Summer 2020,Saturdays at 00:00 (JST)
Gulliver no Uchuu Ryokou,,5.75,11301,10640,2,Movie,1,Finished Airing,"Mar 20, 1965","None found, add some","None found, add some",Toei Animation,Unknown,"Adventure, Sci-Fi",,1 hr. 20 min.,G - All Ages,2,,,
Dragon's Dogma,,5.75,4434,10639,25,ONA,7,Finished Airing,"Sep 17, 2020","None found, add some","None found, add some",Sublimation,Game,"Action, Adventure, Fantasy",,26 min. per ep.,R+ - Mild Nudity,29,,,
Hello Kitty no Circus ga Yatte Kita,Hello Kitty in The Circus Comes to Town,5.75,15499,10641,583,OVA,1,Finished Airing,"Jul 21, 1992",Sanrio,"None found, add some","None found, add some",Unknown,Fantasy,,27 min.,G - All Ages,1,Kids,,
Hello Kitty no Hajimete no Christmas Cake,,5.75,16424,10642,474,OVA,1,Finished Airing,"Oct 21, 1998",Sanrio,"None found, add some","None found, add some",Unknown,,,17 min.,G - All Ages,0,Kids,,
Ima no Watashi ni Dekiru Koto...,,5.75,14033,10644,883,ONA,2,Finished Airing,"Sep 29, 2016 to Nov 17, 2016","None found, add some","None found, add some",TYO Animations,Original,Sci-Fi,,1 min. per ep.,G - All Ages,1,,,
Heroine Tarumono! Kiraware Heroine to Naisho no Oshigoto Mini Anime,Heroines Run the Show: The Unpopular Girl and the Secret Task Mini Anime,5.75,13295,10643,1,ONA,6,Finished Airing,"Mar 22, 2022 to Mar 27, 2022","None found, add some","None found, add some",Lay-duce,Music,,"Idols (Male), School",1 min. per ep.,PG-13 - Teens 13 or older,2,,,
