Name,positive_ratio,total_reviews
Xingchen Bian: Xingchen Yao Hai,1.0,1
Xiao Lu He Xiao Lan,0.7142857142857143,7
Yowamushi Pedal: Spare Bike,0.5,2
Youjo Senki: Sabaku no Pasta Daisakusen,0.5384615384615384,13
Acchi Kocchi: Place=Princess,0.3333333333333333,3
Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,0.8518518518518519,27
Aikatsu!,0.6818181818181818,22
Angel Densetsu,0.6538461538461539,26
Bai Yao Pu 4th Season,1.0,1
Tonari no Kaibutsu-kun,0.6243654822335025,197
Benghuai: Xing Qiong Tiedao - Fei Guang,0.0,0
Boku no Hero Academia the Movie 2: Heroes:Rising - Epilogue Plus - Yume wo Genjitsu ni,1.0,2
Burn the Witch #0.8,1.0,7
Carnival Phantasm EX Season,0.6666666666666666,3
Crayon Shin-chan Movie 18: Chou Jikuu! Arashi wo Yobu Ora no Hanayome,1.0,1
Da Zhu Zai Nian Fan,1.0,1
Amagi Brilliant Park,0.7142857142857143,140
Fairy Tail OVA,0.625,8
Fullmetal Alchemist: Brotherhood - 4-koma Gekijou,1.0,5
Future GPX Cyber Formula Sin,0.0,0
Furiko,0.8333333333333334,12
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,0.4864864864864865,74
Grappler Baki (TV),0.7096774193548387,31
Hanbun no Tsuki ga Noboru Sora,0.7567567567567568,37
Itsudatte Bokura no Koi wa 10 cm Datta.,0.7209302325581395,43
Kui Cheng Shoufu Cong Youxi Kaishi,1.0,2
Kaleido Star: Aratanaru Tsubasa - Extra Stage,0.0,2
Meng Qi Shi Shen: Huanxi Zhui Hun,1.0,2
Kamikaze Kaitou Jeanne,0.5333333333333333,15
Mahouka Koukou no Rettousei Movie: Hoshi wo Yobu Shoujo,0.3333333333333333,24
Kamonohashi Ron no Kindan Suiri,0.6071428571428571,28
Naruto: Shippuuden Movie 5 - Blood Prison,0.35294117647058826,17
Orange: Mirai,0.5,20
Paniponi Dash!: Danjite Okonaeba Kishin mo Kore wo Saku,0.5,2
Ouritsu Uchuugun: Honneamise no Tsubasa,0.6666666666666666,21
Oushitsu Kyoushi Heine,0.8205128205128205,39
Sayonara Zetsubou Sensei Special,1.0,2
Senki Zesshou Symphogear G,0.75,16
Kara no Kyoukai Movie 6: Boukyaku Rokuon,0.3333333333333333,12
Kara no Kyoukai Movie: Mirai Fukuin - Extra Chorus,1.0,2
Kengan Ashura,0.5,38
Kyuuketsuki Sugu Shinu 2,0.3333333333333333,6
Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,0.5751633986928104,153
Lady Lady!!,1.0,1
Kishuku Gakkou no Juliet,0.6909090909090909,55
Mahoutsukai Precure! Movie: Kiseki no Henshin! Cure Mofurun!,0.0,0
Mini Dragon Specials,0.0,1
New Initial D Movie: Battle Digest,0.0,0
Magic Knight Rayearth,0.5416666666666666,24
Ojamajo Doremi Sharp,1.0,2
Senki Zesshou Symphogear GX,0.3333333333333333,9
Shokugeki no Souma: San no Sara - Kyokuseiryou no Erina,0.25,4
Saki,0.5625,32
Shigofumi,0.7419354838709677,31
"Kumo desu ga, Nani ka?",0.4591439688715953,257
Vinland Saga Season 2: Drowning in the Shadow,0.6666666666666666,3
Sidonia no Kishi: Ai Tsumugu Hoshi,0.625,8
Taiho Shichau zo,0.625,8
Suzumiya Haruhi-chan no Yuuutsu,0.6363636363636364,11
Soredemo Machi wa Mawatteiru,0.5,24
Yozakura Quartet: Tsuki ni Naku,0.5,2
Yozakura Quartet: Hana no Uta,0.42105263157894735,19
Captain Tsubasa: Road to 2002,1.0,5
Angel Beats! Another Epilogue,0.5714285714285714,28
Suisei no Gargantia,0.591304347826087,115
Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,0.42857142857142855,7
Crayon Shin-chan Movie 10: Arashi wo Yobu Appare! Sengoku Daikassen,1.0,1
Chio-chan no Tsuugakuro,0.5769230769230769,26
Da Li Si Rizhi 2nd Season,0.3333333333333333,3
Hetalia: The Beautiful World Specials,0.0,0
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Movie: Orion no Ya,0.35,20
Do It Yourself!!,0.7924528301886793,53
Hime-chan no Ribbon,1.0,3
Hidamari Sketch,0.7142857142857143,28
Hokuto no Ken: Raoh Gaiden Junai-hen,0.6,5
Aggressive Retsuko (ONA) 5th Season,0.6818181818181818,22
Chuunibyou demo Koi ga Shitai! Ren: The Rikka Wars,0.875,8
Bleach Movie 1: Memories of Nobody,0.6176470588235294,34
Days: Touin Gakuen-sen!,0.0,2
Digimon Adventure tri. 2: Ketsui,0.6,20
Genjitsu Shugi Yuusha no Oukoku Saikenki Part 2,0.5555555555555556,36
Gabriel DropOut,0.5679012345679012,81
Dragon Ball Super,0.39712918660287083,209
Yu☆Gi☆Oh! 5D's,0.7968197879858657,1132
Aishiteruze Baby★★,0.750816104461371,919
Hetalia World Series Specials,1.0,1
Hetalia World Series,0.6,5
Inazuma Eleven Go: Kyuukyoku no Kizuna Gryphon,1.0,2
Juan Siliang,0.4,5
Haha wo Tazunete Sanzenri,0.25,4
Joshiraku,0.6486486486486487,37
Kamichu! Specials,1.0,2
K: Seven Stories Movie 4 - Lost Small World - Ori no Mukou ni,1.0,2
Mahou Shoujo Lyrical Nanoha: Reflection,0.7142857142857143,7
Lady Jewelpet,1.0,3
Motto! Ojamajo Doremi,1.0,2
"One Piece Movie 09: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura",0.75,4
Oooku,0.64,25
Nozomanu Fushi no Boukensha,0.5454545454545454,44
Omoide Poroporo,0.711864406779661,59
Psycho-Pass 3,0.5208333333333334,48
Tales of Symphonia The Animation: Tethe'alla-hen,0.4,5
Sora no Otoshimono Forte,0.65625,32
"Tamayura: More Aggressive - Tsuitachi dake no Shuugakuryokou, nanode",0.0,0
Shakugan no Shana,0.5760869565217391,92
Super Cub,0.6708860759493671,79
Tegamibachi: Hikari to Ao no Gensou Yawa,0.6666666666666666,6
Toaru Kagaku no Railgun: Misaka-san wa Ima Chuumoku no Mato desu kara,1.0,7
Tonari no Seki-kun Specials,1.0,3
Uchuu no Kishi Tekkaman Blade,0.5,6
Urusei Yatsura Movie 5: Kanketsu-hen,1.0,1
Wanneng Lian Ai Zahuo Dian,0.0,0
Wu Dong Qian Kun,0.6,5
Shingeki no Bahamut: Virgin Soul,0.5373134328358209,67
Kiratto Pri☆chan Season 2,0.0,102
Toradora! Recap,0.5,2
Tennis no Oujisama: Atobe kara no Okurimono - Kimi ni Sasageru Tennis Prince Matsuri,1.0,2
Toradora!: Bentou no Gokui,0.45454545454545453,11
Yaoguai Mingdan 2nd Season,0.6666666666666666,6
To LOVE-Ru Darkness 2nd,0.6470588235294118,17
Toshokan Sensou,0.5862068965517241,29
Yowamushi Pedal: Re:Road,0.0,0
Yoru no Kuni,0.6666666666666666,9
Ajin Part 1: Shoudou,0.6666666666666666,6
Ansatsu Kyoushitsu: Deai no Jikan,0.8,5
Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,0.4,30
Zero no Tsukaima F,0.6481481481481481,54
Boku no Hero Academia the Movie 3: World Heroes' Mission - Tabidachi,1.0,2
Chouyaku Hyakuninisshu: Uta Koi.,1.0,9
Crayon Shin-chan Movie 22: Gachinko! Gyakushuu no Robo To-chan,1.0,2
Doraemon Movie 15: Nobita to Mugen Sankenshi,1.0,1
Doraemon Movie 34: Shin Nobita no Daimakyou - Peko to 5-nin no Tankentai,1.0,1
Edens Zero 2nd Season,0.8,10
"Goodbye, Don Glees!",0.9230769230769231,13
Darker than Black: Ryuusei no Gemini,0.44871794871794873,78
Digimon Adventure tri. 1: Saikai,0.48936170212765956,47
Haiyore! Nyaruko-san F,0.6,5
Kin no Kuni Mizu no Kuni,1.0,6
Kiniro no Corda: Primo Passo - Hitonatsu no Encore,1.0,4
Houkago Teibou Nisshi,0.8333333333333334,36
"Kore wa Zombie desu ka? of the Dead: Hai, Minotake ni Attemasu",0.6666666666666666,3
Koukaku Kidoutai Arise: Ghost in the Shell - Border:1 Ghost Pain,0.5,18
Koukaku Kidoutai Arise: Ghost in the Shell - Border:4 Ghost Stands Alone,1.0,1
Koukaku Kidoutai: Shin Movie,0.5714285714285714,7
K,0.5924170616113744,211
Meitantei Conan Movie 11: Konpeki no Jolly Roger,0.5,6
Mugen no Juunin: Immortal,0.5,30
Oshi ga Budoukan Ittekuretara Shinu,0.75,28
Marmalade Boy,0.5833333333333334,36
"Kumo no Mukou, Yakusoku no Basho",0.7872340425531915,47
Otome Youkai Zakuro,0.6538461538461539,26
Pokemon Evolutions,1.0,4
Piano no Mori (TV) 2nd Season,0.42857142857142855,7
Saihate no Paladin: Tetsusabi no Yama no Ou,0.5,12
Mondaiji-tachi ga Isekai kara Kuru Sou desu yo?,0.5416666666666666,120
Kono Sekai no Tanoshimikata: Secret Story Film,0.5,2
Mardock Scramble: The First Compression,0.5714285714285714,14
Samurai 7,0.78125,32
Meng Qi Shi Shen: Zaijie Liangyuan,0.5,4
Naruto: Shippuuden Movie 4 - The Lost Tower,0.4,25
Nodame Cantabile OVA,0.0,2
Pokemon XY: Mega Evolution,0.5,2
Paniponi Dash!,0.7407407407407407,27
Salaryman Kintarou,0.6666666666666666,6
Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,0.64,50
Shixiong A Shixiong 2nd Season,0.0,0
Seijo no Maryoku wa Bannou desu Season 2,0.6666666666666666,21
Rakudai Kishi no Cavalry,0.5244444444444445,225
Shonan Junai Gumi!,0.6666666666666666,6
Shugo Chara!! Doki,0.3333333333333333,9
Steins;Gate: Soumei Eichi no Cognitive Computing,0.4,5
Simoun,0.5,28
Tenchi Muyou!,0.8666666666666667,15
SSSS.Dynazenon,0.7021276595744681,47
Ranma ½: Kessen Tougenkyou! Hanayome wo Torimodose!,0.5,368
Tonikaku Kawaii: Kaisou,1.0,4
Tennis no Oujisama Movie 2: Eikokushiki Teikyuu Shiro Kessen!,0.0,1
Tiger & Bunny 2,0.6,10
Tenshi na Konamaiki,0.7222222222222222,18
Tsugu Tsugumomo,0.55,20
To LOVE-Ru Darkness,0.5405405405405406,37
3-nen Z-gumi Ginpachi-sensei Announcement Special,0.0,0
City Hunter: The Secret Service,0.0,0
Chou Denji Machine Voltes V,1.0,7
Feng Ling Yu Xiu,1.0,3
Yokohama Kaidashi Kikou,0.6785714285714286,28
"Benriya Saitou-san, Isekai ni Iku",0.6296296296296297,54
Future GPX Cyber Formula Zero,0.0,0
Genshiken Nidaime,0.18181818181818182,11
Fukigen na Mononokean,0.5652173913043478,23
Hakuouki: Reimeiroku,0.5,6
Hetalia: The Beautiful World,0.8333333333333334,6
High School DxD BorN: Yomigaeranai Fushichou,1.0,3
Huyao Xiao Hongniang: Beishan Yaodi,0.0,0
Idoly Pride,0.7096774193548387,31
Ie Naki Ko Remy Specials,0.0,1
High School DxD BorN,0.5666666666666667,60
Brave Story,0.9230769230769231,13
Captain Tsubasa (2018),0.8181818181818182,11
Cowboy Bebop: Yose Atsume Blues,0.5714285714285714,7
Ano Natsu de Matteru,0.66,100
"Donten ni Warau Gaiden: Ketsubetsu, Yamainu no Chikai",0.0,0
Crayon Shin-chan Movie 29: Mystery Meki! Hana no Tenkasu Gakuen,1.0,1
Ikoku Meiro no Croisée The Animation,0.8000891464229998,4487
Goblin Slayer,0.4423076923076923,260
Fanren Xiu Xian Chuan: Chongzhi Ban,0.0,0
Grimm Meisaku Gekijou,0.0,2
Gallery Fake,1.0,4
Gokudou-kun Manyuuki,0.4444444444444444,9
Gokusen,0.6666666666666666,24
Idol Land PriPara,0.0,0
Initial D Extra Stage 2,0.6666666666666666,6
Jashin-chan Dropkick X,0.46153846153846156,13
Gangsta.,0.5042735042735043,117
K: Seven Stories Movie 1 - R:B - Blaze,0.3333333333333333,3
Kimi wo Aishita Hitori no Boku e,0.5172413793103449,29
Kiniro no Corda: Primo Passo,0.8214285714285714,28
Kuroshitsuji II Specials,0.8333333333333334,12
Itazura na Kiss,0.6436170212765957,188
Koi wa Sekai Seifuku no Ato de,0.7352941176470589,68
Mahou Shoujo Lyrical Nanoha,0.6363636363636364,33
Meitantei Conan Magic File 3: Shinichi to Ran Mahjong Pai to Tanabata no Omoide,1.0,1
Mai-HiME,0.6808510638297872,47
Mitsuboshi Colors,0.875,24
Mugen no Ryvius,0.4,25
Pokemon (2023),0.36363636363636365,11
Pokemon Legends Arceus: Yuki Hodo Kishi Futaai,0.8333333333333334,6
Pretty Rhythm: Aurora Dream,1.0,6
Pokemon XY,0.5185185185185185,27
Sakigake!! Otokojuku,0.6363636363636364,11
Sayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu,1.0,1
Rozen Maiden,0.625,48
Senyuu. 2,0.8,5
Jewelpet Twinkle☆,0.25,88
Guilty Crown,0.49782608695652175,460
Soukyuu no Fafner: Dead Aggressor - The Beyond Part 3,0.0,0
Tales of Symphonia The Animation: Sekai Tougou-hen,1.0,3
Tanaka-kun wa Itsumo Kedaruge Specials,0.4,5
Tenchi Muyou! in Love,1.0,3
Tetsuwan Birdy Decode,0.6551724137931034,29
Shinryaku! Ika Musume,0.6909090909090909,55
Top wo Nerae! & Top wo Nerae 2! Gattai Movie!!,0.0,1
Towa no Quon 3: Mugen no Renza,1.0,2
Toaru Majutsu no Index Movie: Endymion no Kiseki,0.5,20
Tsurune Movie: Hajimari no Issha,0.0,1
Tokyo Ravens,0.4788732394366197,71
Yeon-ae Halujeon 2,1.0,2
Yamada-kun to 7-nin no Majo: Mou Hitotsu no Suzaku-sai,0.5,4
Urusei Yatsura (2022),0.65625,32
WWW.Working!!,0.5172413793103449,29
Shinreigari,0.6428571428571429,56
Soukyuu no Fafner: Dead Aggressor - The Beyond Part 4,0.3333333333333333,3
"Tamayura: Hitotose - Attakai Kaze no Omoide, nanode",1.0,1
Shugo Chara!,0.6440677966101694,59
Uchuu Senkan Yamato 2,0.2,5
Wu Geng Ji Zhi Tianqi,1.0,2
Tamako Market,0.6567164179104478,67
Yao Shen Ji 4th Season,0.0,0
Zero no Tsukaima: Futatsuki no Kishi,0.5588235294117647,34
Akazukin Chacha,0.8333333333333334,6
Benghuai: Xing Qiong Tiedao - Xuanhuang,0.0,0
Bartender: Kami no Glass,0.42857142857142855,14
Suki tte Ii na yo.,0.615,200
Bokutachi no Remake,0.5922330097087378,103
Chobits,0.6013071895424836,153
Hakuouki OVA,1.0,1
Hanhua Riji,0.8,5
D4DJ All Mix,0.14285714285714285,7
Gantz:O,0.5806451612903226,31
Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,0.35294117647058826,34
Dragon Ball Z Movie 14: Kami to Kami,0.6857142857142857,35
Higurashi no Naku Koro ni Rei,0.5,26
Hori-san to Miyamura-kun,0.8620689655172413,29
Karasu wa Aruji wo Erabanai,0.75,4
Kyou kara Maou! R,1.0,3
Keroro Gunsou Movie 3: Tenkuu Daikessen de Arimasu!,0.75,4
Isekai Shokudou,0.7375,80
Mahouka Koukou no Rettousei 3rd Season,1.0,3
Meitantei Conan OVA 11: London kara no Maru Hi Shirei,0.0,0
Majimoji Rurumo: Kanketsu-hen,0.6,5
Level E,0.782608695652174,23
"New Game! Watashi, Shain Ryokou tte Hajimete nanode...",0.8,5
Nichijou: Nichijou no 0-wa,0.5,6
One Punch Man 2nd Season Specials,0.2857142857142857,7
Love Live! School Idol Project,0.7285714285714285,140
Puchi Pri*Yucie,0.6363636363636364,11
Saki: Zenkoku-hen,0.5,4
Sayonara Zetsubou Sensei Jo: Zoku Zetsubou Shoujo Senshuu,0.0,0
Mieruko-chan,0.5364238410596026,151
Lupin Zero,0.5,2
Kingsglaive: Final Fantasy XV,0.47368421052631576,19
Mahou Sensei Negima!: Shiroki Tsubasa Ala Alba,0.6666666666666666,3
Psycho-Pass 2,0.3492063492063492,126
Mahouka Koukou no Rettousei,0.4468864468864469,273
Mirai Nikki (TV),0.5852941176470589,680
Minami-ke Omatase,1.0,1
Meitantei Conan: Hiiro no Fuzai Shoumei,0.0,2
Mardock Scramble: The Third Exhaust,0.6666666666666666,6
Osomatsu-san 3rd Season,0.4166666666666667,12
Medaka Box Abnormal,0.21052631578947367,19
Majo to Yajuu,0.5454545454545454,33
Osomatsu-san Special,0.0,0
Renou Xueyuan,0.0,0
Shark'd,0.8,5
Shingeki no Kyojin: Ano Hi Kara,0.0,6
Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie,0.25,8
Tonari no Seki-kun OVA,0.6666666666666666,3
Pokemon,0.6153846153846154,78
Xian Wang de Richang Shenghuo 2,0.5,14
X,0.7,20
Yama no Susume: Omoide Present,1.0,1
Tensai Ouji no Akaji Kokka Saisei Jutsu,0.6181818181818182,55
Yowamushi Pedal: Limit Break,0.5,8
Yoake Tsugeru Lu no Uta,0.7058823529411765,17
Yuusha-Ou GaoGaiGar Final Grand Glorious Gathering,0.0,1
Aikatsu Stars! Movie,1.0,1
Aoki Densetsu Shoot!,0.75,4
Cang Lan Jue Part 2,0.0,0
Aoki Hagane no Arpeggio: Ars Nova Movie 1 - DC,0.0,4
Doraemon Movie 36: Shin Nobita no Nippon Tanjou,1.0,2
Fate/stay night Movie: Unlimited Blade Works,0.2222222222222222,36
Ajin,0.6211180124223602,161
Cider no You ni Kotoba ga Wakiagaru,0.8050847457627118,118
Aldnoah.Zero,0.5661375661375662,189
Yuu☆Yuu☆Hakusho: Two Shots/Noru ka Soru ka,0.42857142857142855,658
Inazuma Eleven: Saikyou Gundan Ogre Shuurai,1.0,3
Atashin'chi,1.0,1
Alps no Shoujo Heidi,0.9375,16
Hakkenden: Touhou Hakken Ibun,0.5789473684210527,19
Amagami SS+ Plus,0.6129032258064516,31
Hal,0.6031746031746031,63
Baby I Love You Daze,0.6666666666666666,3
Bishoujo Senshi Sailor Moon Memorial,0.0,0
Bishoujo Senshi Sailor Moon SuperS Specials,0.5,2
Ayakashi: Japanese Classic Horror,0.6333333333333333,30
Blue Archive the Animation,0.4375,16
Chiisana Penguin Lolo no Bouken,0.0,2
Captain Tsubasa Season 2: Junior Youth-hen,0.3333333333333333,6
City Hunter: Ai to Shukumei no Magnum,1.0,1
Doraemon,0.0,0
Boruto: Naruto the Movie,0.5116279069767442,43
Fresh Precure!,0.5714285714285714,7
Fairy Tail Movie 1: Houou no Miko,0.631578947368421,19
Full Metal Panic! The Second Raid Episode 00,1.0,2
Cross Ange: Tenshi to Ryuu no Rondo,0.5604395604395604,91
Hokuto no Ken: Toki-den,1.0,1
Lian Qi Shi Wan Nian,0.0,1
Joshiraku OVA,1.0,1
Gunslinger Girl,0.6962025316455697,79
Isekai Quartet,0.7333333333333333,45
Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note,0.6486486486486487,37
Major 2nd,0.7,10
Meitantei Holmes,1.0,3
Love Live! Sunshine!!,0.5087719298245614,57
Mob Psycho 100: Reigen - Shirarezaru Kiseki no Reinouryokusha,0.6923076923076923,13
Slayers Evolution-R,0.3333333333333333,3
Shin Kidou Senki Gundam Wing: Operation Meteor,0.0,0
Super GALS! Kotobuki Ran,0.8181818181818182,11
Noblesse: Awakening,0.39285714285714285,28
Sakura Quest,0.8703703703703703,54
RahXephon,0.5882352941176471,51
Taiho Shichau zo The Movie,0.75,4
Taiho Shichau zo: Second Season,0.6666666666666666,3
Taiyou no Kiba Dagram,0.8,5
Tropical-Rouge! Precure,0.75,12
Yi Ren Zhi Xia 2,0.3333333333333333,3
Vandread: The Second Stage,0.3333333333333333,6
Yozakura Quartet: Hoshi no Umi,1.0,2
Sketchbook: Full Color's,0.7058823529411765,17
Soukyuu no Fafner: Dead Aggressor - Exodus,0.6666666666666666,3
Soukyuu no Fafner: Dead Aggressor - Heaven and Earth,0.5,2
Soukyuu no Fafner: Dead Aggressor - Right of Left,0.0,2
"Tadaima, Okaeri",0.6,5
Tottemo! Luckyman,1.0,2
Sunabouzu,0.6842105263157895,38
Ai no Wakakusa Monogatari,1.0,2
Crayon Shin-chan Movie 05: Ankoku Tamatama Daitsuiseki,0.0,0
Doraemon Movie 25: Nobita no Wan Nyan Jikuuden,1.0,2
Comic Girls,0.723404255319149,47
Freedom,0.8571428571428571,7
Afro Samurai,0.6242038216560509,157
Gunsmith Cats,0.6666666666666666,27
Hakata Tonkotsu Ramens,0.75,36
Boku no Hero Academia 5th Season,0.3129251700680272,147
Sousou no Frieren: ●● no Mahou,0.875,840
Hiyoko no Basket Movie: Last Game 0401,0.0,1
Huyao Xiao Hongniang: Qian Yan,0.0,0
Hokkyoku Hyakkaten no Concierge-san,1.0,2
"Hataraku Saibou!! Saikyou no Teki, Futatabi. Karada no Naka wa ""Chou"" Oosawagi!",0.0,1
Hataraku Saibou!!,0.4444444444444444,18
Kekkai Sensen: Ousama no Restaurant no Ousama,0.0,1
Kidou Senshi Gundam SEED Destiny Final Plus: Erabareta Mirai,0.0,2
Kitarou Tanjou: Gegege no Nazo,1.0,1
Karas,0.6190476190476191,21
Inu x Boku SS,0.6145833333333334,96
Kemono Jihen,0.5970149253731343,67
Lutu Weiji! Sheng Freya Hao Tebie Shijian,0.0,0
Minami-ke Natsuyasumi,0.5,2
Oruchuban Ebichu,0.5,10
Mikakunin de Shinkoukei,0.5490196078431373,51
Saiyuuki Reload,0.6666666666666666,6
Saiyuuki Reload Gunlock,0.6666666666666666,3
Scrapped Princess,0.675,40
Senryuu Shoujo,0.7837837837837838,37
Shakugan no Shana Movie,0.8333333333333334,6
Shen Lan Qi Yu Wushuang Zhu: Tianmo Pian,0.0,0
Kidou Senshi Gundam SEED: SEED Supernova - Tanekyara Gekijou,0.75,4
Kiznaiver,0.5792079207920792,202
Kore wa Zombie desu ka? OVA,0.42857142857142855,7
Kyokou Suiri Season 2,0.6666666666666666,12
Love Stage!!: Chotto ja Nakutte,0.0,2
Meitantei Conan Movie 27: 100-man Dollar no Michishirube,0.0,0
Meitantei Conan OVA 06: Kieta Daiya wo Oe! Conan & Heiji VS Kid!,0.5,2
Kimagure Orange☆Road OVA,0.0,112
Saenai Heroine no Sodatekata ♭: Koi to Junjou no Service-kai,0.4,320
Plawres Sanshirou,0.0,1
Nanatsu no Umi no Tico,1.0,2
Naruto x UT,0.8333333333333334,6
Nisekoi OVA,0.75,4
Otona Joshi no Anime Time,0.6875,16
Oda Nobuna no Yabou,0.7407407407407407,54
Prison School: Mad Wax,0.6,5
Seto no Hanayome OVA Specials,0.0,0
s.CRY.ed,0.75,16
Ryman's Club,0.6666666666666666,30
Shin Getter Robo,0.6666666666666666,3
Shigurui,0.5471698113207547,53
Tales of Zestiria: Doushi no Yoake,0.3333333333333333,3
Shiro Seijo to Kuro Bokushi,0.7,20
Tennis no Oujisama: Sonzoku Yama no Hi,1.0,2
Tiger & Bunny Movie 1: The Beginning,0.75,8
Waga Seishun no Arcadia: Mugen Kidou SSX,0.3333333333333333,3
Whistle!,0.7142857142857143,7
Yowamushi Pedal: Re:Ride,0.0,1
Zoids,0.6666666666666666,9
Ansatsu Kyoushitsu: 365-nichi no Jikan,0.2222222222222222,9
Bokutachi wa Benkyou ga Dekinai! Chapel no Kane wa [X] wo Shukufuku Suru,1.0,3
Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak,0.6666666666666666,6
Yuuki Yuuna wa Yuusha de Aru,0.5263157894736842,76
City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo,0.0,1
Dead Dead Demons Dededede Destruction,0.0,0
Dakaretai Otoko 1-i ni Odosarete Imasu.,0.43243243243243246,74
Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,0.421875,64
"Shin Kimagure Orange☆Road: Soshite, Ano Natsu no Hajimari",0.6,80
Deca-Dence,0.6,80
Future GPX Cyber Formula Saga,0.0,0
Hadashi no Gen 2,0.6666666666666666,3
Doraemon Movie 24: Nobita to Fushigi Kaze Tsukai,1.0,2
Flanders no Inu,0.6666666666666666,3
High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video,0.3333333333333333,3
Hakuouki,0.581081081081081,74
Isekai Quartet 2,0.5,16
Jiang Ziya,0.6666666666666666,3
Amanchu!: Yakusoku no Natsu to Atarashii Omoide no Koto,1.0,2
AKB0048,0.5714285714285714,42
Ao no Exorcist: Kyoto Fujouou-hen,0.43137254901960786,51
Boku no Hero Academia the Movie 1: Futari no Hero Specials,0.5,6
Doraemon Movie 21: Nobita no Taiyou Ou Densetsu,1.0,2
Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Gokuu ga Yaraneba Dare ga Yaru,0.6,10
Garo: Honoo no Kokuin,0.56,25
Hikaru no Go: Sabaki no Ikkyoku! Inishie no Hana yo Sake!!,0.0,0
Handa-kun,0.5932203389830508,59
Hyouka: Motsubeki Mono wa,0.5714285714285714,21
Kaginado Season 2,0.7142857142857143,7
Kaitou Joker 4th Season,1.0,1
BNA,0.5911949685534591,159
Kamichu!,0.8095238095238095,21
Kaze no Shoujo Emily,0.6666666666666666,3
Majokko Shimai no Yoyo to Nene,0.6,5
Meitantei Conan Bonus File: Fantasista no Hana,1.0,1
Mini Dragon,0.6,10
Nakitai Watashi wa Neko wo Kaburu,0.5698924731182796,186
"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",0.5471698113207547,318
Heya Camp△,1.0,780
Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥,0.5,104
Quanzhi Fashi III,0.8333333333333334,6
Oushitsu Kyoushi Heine Movie,0.3333333333333333,3
Nodame Cantabile: Nodame to Chiaki no Umi Monogatari,0.5,4
Nami yo Kiitekure,0.625,40
Nisekoi:,0.2564102564102564,78
Selector Spread WIXOSS,0.3684210526315789,19
Ryuu no Haisha,0.5,24
Sora no Otoshimono: Project Pink,0.6666666666666666,3
Rikei ga Koi ni Ochita no de Shoumei shitemita.,0.6363636363636364,66
Taishou Yakyuu Musume.,0.875,8
Tengen Toppa Gurren Lagann: Mitee Mono wa Miteen da!!,0.5,4
Urusei Yatsura OVA,1.0,1
"Wei, Kanjian Erduo La! 2",1.0,1
Xian Wang de Richang Shenghuo 3,0.5714285714285714,7
Watashi no Oshi wa Akuyaku Reijou.,0.4807692307692308,52
Xie Wang Zhui Qi: Yishi Qingcheng,0.75,4
Toaru Majutsu no Index,0.5315315315315315,111
Xingchen Bian: Yu Li Cang Hai,0.0,4
Yomigaeru Sora: Rescue Wings,0.8333333333333334,6
Yowamushi Pedal: Special Ride,0.3333333333333333,3
Yuusha Keisatsu J-Decker,0.75,4
Strike Witches: Road to Berlin,0.6666666666666666,9
